"Cell_0","Cell_1","Cell_2","Cell_3","Cell_4","Cell_5","Cell_6","Cell_7","Cell_8","Cell_9","Cell_10","Cell_11","Cell_12","Cell_13","Cell_14","Cell_15","Cell_16","Cell_17","Cell_18","Cell_19","Cell_20","Cell_21","Cell_22","Cell_23","Cell_24","Cell_25","Cell_26","Cell_27","Cell_28","Cell_29","Cell_30","Cell_31","Cell_32","Cell_33","Cell_34","Cell_35","Cell_36","Cell_37","Cell_38","Cell_39","Cell_40","Cell_41","Cell_42","Cell_43","Cell_44","Cell_45","Cell_46","Cell_47","Cell_48","Cell_49","gene"
64.6406784849651,143.614619775774,138.049185663826,71.3525771738189,113.395477861261,149.045319846833,31.0456137534025,42.7574881395191,32.6778165200747,32.3615642927302,76.8730840897077,5.02374233384892,37.5970391276626,154.186277898169,71.1916268367981,174.767400300458,77.7006414849332,145.800765993242,135.187850518746,47.2076250856184,47.7647275115796,26.3786304594236,143.023933318675,22.9921353267652,76.8730840897077,7.12373827599668,94.4134326851559,48.6781896247377,40.3091672435599,111.090777109236,65.0039291056639,57.211821593779,41.4941561907418,47.5915703299708,4.10591477781308,147.091393283079,33.8265502631244,84.5241287247263,60.3133659271091,46.8872321328044,14.2339366125719,139.596723882024,50.433216656026,72.0904469937246,132.274885912663,96.2277644080323,81.81954306157,139.735841076392,97.2846057173804,59.7974519281887,"11"
5.0276083266084,20.9287636859169,63.7150087679198,30.8737112771332,106.2185488827,52.2829132447005,7.16437240463135,19.2408696627836,121.147027098814,79.8251919220679,64.4269657132788,155.736012349316,66.8391806714002,91.0355151420042,129.820025408279,113.598810195297,21.4601771720292,83.5583337271213,105.705393756679,35.9677143509474,45.6574601213629,7.25412337634149,144.621966093185,94.5232230100348,0,105.273021189729,107.78866898222,152.119342577305,145.429152408138,179.454332253382,137.311670470391,125.425916570977,35.7708243023636,77.6494042225839,75.2751042599065,14.8842481298354,117.357419280228,69.6081060085981,114.164585504885,52.8306840933007,141.502075736744,21.9669971591003,130.700167108574,61.5603817025064,104.045489528863,58.4768722171889,136.365905102617,84.0030489707792,58.9388487192889,73.3230660548028,"12"
127.844897448042,54.1261129808195,136.118427822374,21.9546391304058,35.166951994948,83.4965927937755,135.327034309703,69.1246058255559,137.884445316413,137.356861775811,32.2134828566394,131.454591069047,121.146014966913,63.1507627561651,86.2675007551788,122.33718021032,0,65.652976499881,52.4931547227047,39.7143512625044,77.2664709746141,97.6009326998674,123.847540024551,142.210614798881,64.985493766557,94.1916505381783,88.9059824451885,98.2256326356314,135.944642468477,51.2726663581091,94.9495593678237,88.7516719595802,134.498299376887,35.9024127050657,114.965613778766,18.3864241603849,49.7043187539788,108.555498656266,121.344748115255,106.982135288934,132.291881458021,60.2320889846298,16.3375208885718,155.520964301069,48.3932509436571,127.31673444755,63.3700382535689,46.0401326089848,35.5053305537885,26.3393538255117,"13"
4.30937856566434,7.93849657052019,59.8534930850155,83.015979211847,111.960092065549,152.947029790467,14.3287448092627,82.664477069737,84.4841110031201,115.782485580657,107.622317725591,41.0272290597661,152.894625785828,145.984880137628,82.079758000073,110.103462189288,75.4806231567922,52.8634356232808,26.6061195169873,125.137672846004,123.626353559382,0.65946576148559,153.411146352992,167.75743182862,21.3976625816712,157.513768547038,84.9720894166403,48.6781896247377,35.5669122737293,169.009900217471,96.4103218196364,86.5512172828964,8.58499783256727,118.561455909752,43.1121051670373,27.1418642367587,80.0791802147436,28.1747095749088,84.7259188023675,112.265203698264,113.034202511601,101.331632056495,107.969703263605,65.6104068145134,155.664957202097,83.6441336777512,125.135771741225,148.620778948302,91.6037528287743,77.594312621102,"14"
100.552166532168,82.2716917308456,38.6151568290423,130.355669836785,86.8408406405859,89.7393287035904,52.5387309672966,136.823962046461,50.2122546527978,117.220777327001,51.2487227264718,164.108916239065,166.262461920108,109.078590215194,103.856020326623,139.813920240366,45.1403726721993,59.684524090801,80.5374428622318,14.2372202639167,127.840888339816,48.1410005884481,47.94098323531,58.7576791684,67.3630118311871,64.1136444839701,108.575447587929,17.3850677231206,27.6631539906784,36.0807652149657,43.0924923284738,71.8815194383377,126.628718030367,32.5626533836642,123.177443334392,47.2793764124183,11.0454041675508,87.8388004394214,74.6736911478494,55.4722182979658,115.546073678525,84.3249245784817,75.2946614864613,12.150075336021,41.9408174845028,79.2028522435343,79.4130859127003,159.121160069649,105.80588505029,126.713648133543,"15"
3.59114880472028,140.727893750131,141.91070134673,66.5499998640426,87.558533538442,0.780341988726873,71.6437240463135,54.1594849767243,153.027823703765,71.1954414440065,78.337333310464,114.70878328955,159.578543852968,154.186277898169,116.41924859194,134.570898231352,41.4403421252977,105.726871246562,40.2687214311159,51.7035893794868,77.9688934380196,81.7737544242132,5.59311471078617,84.3044961981391,68.1555178527305,135.351027243937,136.112698787766,89.5330987740711,146.219528236443,39.8787405007515,86.915365882854,23.4715165512939,113.751221281516,113.55181692765,4.10591477781308,87.5544007637376,104.241001831261,119.328181729025,121.344748115255,3.96230130699755,17.5830981684712,116.212501099756,77.4256424719272,27.5401707616476,95.1733935225257,34.0498243289961,9.62582859547883,53.3096272314561,68.8803412743496,59.0855775004721,"16"
38.7844070909791,83.7150547436675,80.1264504202627,59.0030926629656,139.23242218408,75.6931729065067,56.5189378587584,136.823962046461,85.2811309182439,46.0253358829941,14.6424922075634,100.474846676978,3.34195903357001,156.646697226332,115.581700040919,11.3598810195297,65.8605437348481,48.6002553310808,119.367995670808,12.7385654992939,139.782070217711,109.471316406608,7.99016387255167,164.351189557988,5.54754215080365,49.8661679319768,40.1257088911913,4.34626693078015,125.66975670051,37.0302590364121,44.5532547802865,23.4715165512939,86.5653948117199,142.774710989912,19.8452547594299,126.078337099782,37.968576825956,98.6114835121807,128.524910725625,42.9249308258068,164.108916239065,66.6096042888847,29.8337337965224,125.550778472217,125.015898271114,141.380792322571,146.793886081052,23.4239271168519,141.311215604078,29.1868515363778,"17"
56.7401511145805,19.485400673095,142.876080267456,4.11649483695109,56.6977389306305,114.71027234285,137.71515844458,68.4119810232306,80.4990114275012,131.603694790436,36.6062305189084,15.9085173905216,126.158953517268,144.34460058552,134.007768163385,54.1778940931419,19.2401588438882,151.769218402322,141.659609320176,57.6982084379781,122.923931095977,100.898261507295,23.970491617655,122.624721742748,158.501204308676,7.91526475110742,69.2365173024477,118.21846051722,86.1509652852555,160.464455824453,68.6558352351956,12.4692431678749,92.2887267000981,137.76507200781,59.5357642782897,2.62663202291213,73.8661403704962,103.583491084223,19.3864390479993,72.6421906282885,77.0307157856834,114.795275476589,83.1082584331696,146.610909054653,31.4556131133771,82.1637065330122,36.0968572330456,151.043943822459,94.4441792730773,118.171155000944,"18"
49.5578535051399,113.303996506515,132.25691213947,135.844329619386,88.2762264362981,92.8606966584979,88.3605929904533,133.260838034835,120.35000718369,48.9019193756812,60.0342180510098,51.9120041164388,18.3807746846351,58.2299240998405,96.3180833674326,54.1778940931419,142.081173001021,100.611054895922,104.267225134139,116.895071640579,120.114241242355,63.9681788641022,68.7154093039444,5.9609239736058,99.8557587144656,65.6966974341916,36.1918158626431,107.787419883348,42.6802947284752,85.4544439301818,48.2051609098182,63.8131856238304,50.7945705093563,126.910854213255,122.493124204757,61.2880805346163,98.0279619870137,1.65733585734757,94.7781464568857,31.6984104559804,17.5830981684712,43.2253815066167,130.700167108574,84.2405223297456,100.819272799286,105.110327276466,155.617562293574,49.2710191078609,124.978763549335,86.1368057537004,"19"
118.507910555769,131.346034166789,120.672365090757,78.2134019020707,2.87077159142433,17.9478657407181,59.7031033719279,39.9069889302179,82.0930512577488,127.288819551406,45.3917258434464,65.3086503400359,141.197769168333,121.380686856006,78.7295637959884,105.734277181777,104.340861422625,115.105867889402,63.2794193917535,80.9273572896316,133.460268047061,92.3252066079826,67.117376529434,76.6404510892174,141.858577856265,91.8170711128461,54.2877237939647,67.8017641201704,50.5840530115262,56.0201354653414,21.9114367771901,134.96122016994,35.0554078163163,66.7951864280292,20.5295738890654,166.353361451101,94.5762731846541,161.590246091388,126.370861942514,31.0380269048142,41.0272290597661,38.9737046371134,134.251802084351,99.6306177553723,56.4587927676,136.939510888354,120.322857443485,156.697995195492,95.1542858841531,108.204913012913,"20"
51.7125427879721,18.0420376602732,47.3035671155768,51.4561854618886,41.6261880756528,71.7914629628724,35.8218620231568,54.8721097790496,2.39105974537132,130.165403044093,99.5689470114309,26.7932924471942,58.4842830874752,9.02153753659501,10.888131163275,123.211017211823,54.7604520941434,151.769218402322,23.0106979606377,122.140363316759,134.865112973872,82.4332201856988,20.7744260686343,2.55468170297391,115.705879145333,56.9899062079734,94.4134326851559,106.048913111036,88.5220927701708,82.6059624658424,34.3279176175978,9.53530359896317,45.7866551070254,101.862659302744,19.8452547594299,14.008704122198,70.4144515681366,103.583491084223,12.9242926986662,97.0763820214401,134.803752624946,124.007242027179,9.23425093701884,30.7801908512532,30.6490589309828,106.590754421205,61.7657334876558,16.9621541190997,44.7367164977735,21.356232831496,"21"
101.988626054056,140.727893750131,102.330165596962,106.342783287903,109.089320474124,123.294034218846,45.3743585626652,141.099710860413,106.003648711462,69.7571496976629,84.1943301934894,94.6138139541546,63.4972216378302,123.020966408114,91.2927920613057,68.1592861171785,107.300885860146,134.716497233522,10.7862646690489,116.895071640579,132.757845583655,16.4866440371398,155.808195514758,45.1327100858725,126.80096344694,42.7424296559801,52.7141665825454,146.903822260369,15.8075165661019,37.9797528578586,44.5532547802865,32.2733352580292,100.873724532665,15.8638567766569,27.3727651854205,0,71.7951270890805,95.2968117974855,126.370861942514,100.378299777271,100.474846676978,52.4373480572071,5.68261596124236,47.7902963216826,58.8784553147828,133.238443026506,57.754971572873,144.582170824707,82.3723668847893,12.8137396988976,"22"
125.69020816521,42.5792088782447,64.6803876886458,109.773195652029,107.653934678412,131.877796094842,39.8020689146186,76.9634786511345,23.1135775385895,99.9612763708778,41.7311027915556,138.152914180845,31.7486108189151,55.7695047716783,30.1517478367615,15.7290660270412,11.1000916407047,35.8107144544806,56.0885762790543,113.897762111333,134.162690510466,95.6225354154106,58.3281962696272,95.3747835776927,24.5676866678447,94.1916505381783,138.473034604895,66.9325107340143,141.477273266612,97.7978636089858,50.3963045875372,93.8860662051758,98.7274750745236,105.202418624146,76.6437425191775,17.5108801527475,105.621677352205,8.28667928673787,78.9817887140714,124.152107619257,68.6578118959352,109.126372983917,45.4609276899389,4.8600301344084,18.5507461950686,42.9323871974298,137.97020986853,118.735078833698,106.515991661365,3.55937213858266,"23"
140.054803384091,124.129219102679,65.6457666093719,100.854123505302,7.17692897856082,152.16668780174,153.635986010428,31.355491302314,95.6423898148529,94.9272552586753,121.532685322776,94.6138139541546,59.3197728458677,37.7264296984882,124.794734102152,96.995907166754,119.880989719611,106.579507305002,16.5389391592083,89.9192858773684,62.5155992430968,68.5844391945014,67.9163929166892,69.8279665479536,135.518529683918,20.5796883528793,32.2579228340949,73.0172844371066,82.9894619720351,168.060406396024,92.0280344641984,53.5443971326393,120.905386141989,85.1638626957372,132.75791114929,122.576161069233,6.21303984424735,96.1254797261593,15.7963577428143,52.8306840933007,53.5865848943884,58.1062505498781,20.5994828595036,159.570989413076,83.0750807866114,96.9679779804018,0,135.697232952797,97.9947123284562,84.0011824705508,"24"
75.4141248991259,9.38185958334204,46.3381881948507,90.562886412924,66.0277466027595,124.074376207573,153.635986010428,90.5033498953155,127.523186419804,81.2634836684115,142.032174413365,10.8847750566727,43.4454674364101,55.7695047716783,117.256797142961,28.8366210495755,54.0204459847631,95.4952385452815,127.997007406047,92.916595406614,21.7750963655731,4.61626033039913,128.641638348082,131.991887986985,48.3428673141461,143.266291995044,31.4711442283853,68.6710175063264,111.442991791019,2.84848146433939,102.983752852793,76.2824287917053,16.4545791790873,47.5915703299708,19.8452547594299,103.31419290121,20.7101328141578,136.730208231175,28.0026341804435,83.8687109981149,153.224141182392,52.4373480572071,92.3425093701884,145.800904032252,55.6522385852057,78.4626386711648,98.664743103658,96.9265949662837,44.0266098866977,82.5774336151177,"25"
101.270396293112,26.7022157372043,94.6071342311536,32.9319586956087,109.807013371981,101.444458534494,152.043903253843,24.2292432790608,13.5493385571042,50.3402111220248,144.228548244499,88.7527812313309,72.6876089801477,105.798031110978,56.9533014694384,0,53.2804398753828,157.737670811403,54.6504076565144,112.399107346711,103.958524584026,110.790247929579,99.8770484068959,32.3593015710029,90.3456864559451,108.439127090172,96.7737685022848,76.4942979817307,67.1819454059332,133.878628823951,142.424339051736,101.954400019683,68.6799826605381,96.8530203206423,56.1141686301121,42.026112366594,122.880121364003,50.548743649101,104.830374111404,64.7175880142934,49.4001329495143,140.305336693608,74.584334491306,8.91005524641541,65.3308887739371,140.640578750201,97.0604383377448,145.389892449426,68.8803412743496,69.7636939162201,"26"
121.380829599546,119.799130064214,36.6843989875902,86.4463915759729,6.45923608070474,24.9709436392599,101.893296421424,107.606345151123,66.9496728703971,17.9786468292946,81.9979563623549,20.9322597243705,111.955627624595,95.1362140222747,2.51264565306346,160.786008276421,26.6402199376914,88.6741500777614,120.087079982078,29.2237679101447,13.3460268047061,79.1358913782708,159.803277451033,57.054558033084,68.1555178527305,125.852709542608,139.259813210605,87.7945920017591,131.202387498646,18.9898764289293,61.3520229761322,126.159401463205,97.296642102429,80.9891635439854,55.4298495004766,140.08704122198,126.331810166363,160.761578162715,89.0340163685896,91.1329300609437,7.53561350077337,111.960824230253,12.07555891764,48.600301344084,129.85522336548,129.537375164659,58.5571239558295,46.8478542337038,135.630362715472,16.3731118374802,"27"
79.7235034647903,18.0420376602732,187.283510620855,111.145360597679,129.184721614095,19.5085497181718,89.9526757470381,29.9302416976634,141.072524976908,54.6550863610555,5.12487227264718,9.21019427872301,69.3456499465777,11.4819568647573,62.8161413265865,79.5191671367082,70.30058039113,93.7899664284015,26.6061195169873,46.458297703307,94.8270325597536,69.243904955987,115.058359764744,148.171538772487,36.4552769909954,34.0356384297619,34.6182586512238,17.3850677231206,123.298629215595,92.100900680307,115.400233693201,127.626371247661,43.6404056488836,106.037358454496,101.963550315691,31.5195842749455,40.7299278678437,97.7828155835069,117.036650549033,42.9249308258068,97.9629755100539,46.0598327529522,120.7555891764,1.6200100448028,95.97994770492,54.035590782972,138.772362251486,112.273305835945,28.4042644430308,12.8137396988976,"28"
81.1599629866784,63.5079725641615,144.806838108909,52.1422679347138,116.983942350541,84.2769347825023,140.103282579458,45.6079873488204,92.4543101543578,55.3742322342273,36.6062305189084,82.0544581195323,102.765240282278,22.1437739534605,50.2529130612692,84.7621891457219,108.040891969526,77.5898813180413,105.705393756679,56.1995536733553,125.733620949599,49.4599321114193,3.99508193627584,143.062175366539,80.0431081758812,55.406853257752,1.57355721141927,125.172487606468,138.315769953392,188.949270467846,138.772432922204,8.80181870673523,110.889555337327,158.638567766569,86.9085294637102,63.9147125575285,136.686876573442,48.0627398630796,111.292520460737,59.4345196049633,46.8882617825899,114.795275476589,34.0956957674542,127.980793539421,51.6194676732343,128.05694801992,154.815409910618,148.620778948302,139.180895770851,119.594903856377,"29"
124.971978404266,25.2588527243824,154.460627316169,16.4659793478044,114.830863656973,128.756428139934,7.96041378292372,56.2973593837002,89.2662304938627,5.75316698537426,108.354442335969,77.8680061746582,156.236584819398,27.064612609785,19.2636166734865,65.5377751126716,61.4205070785662,162.853487162043,76.2229369946122,32.9704048217018,35.8235456336847,21.7623701290245,110.264261441213,79.1951327921913,106.988312908356,101.315388814175,54.2877237939647,36.5086422185533,51.3744288398313,116.787740037915,54.7785919429752,140.095614415536,61.5258178000654,24.2132550801606,81.4339764266261,16.6353361451101,24.8521593769894,159.932910234041,40.9269268791097,114.246354351763,154.898721960342,121.881403592427,71.7430265106848,115.020713180999,75.0095389626685,17.024912164498,81.0173906786135,2.42316487415709,47.5771429420765,97.5267965971649,"30"
22.2651225892658,83.7150547436675,90.7456185482494,118.006185325931,137.079343490512,134.218822061022,53.3347723455889,106.181095546473,77.3109317670061,117.220777327001,69.551837985926,22.6068405023201,143.70423844351,48.3882467871914,100.505826122538,5.24302200901373,116.92096528209,121.926956356922,59.6839978354039,116.895071640579,39.3356579507126,108.811850645122,12.7842621960827,137.952811960591,93.5157105421186,141.683239044823,60.5819526396417,144.296062101901,82.19908614373,27.5353208219475,25.5633429067218,8.06833381450729,6.43874837442545,64.2903669369781,86.2242103340747,25.3907762214839,16.5681062513263,49.7200757204272,98.3682277620708,22.4530407396528,82.8917485085071,82.19908614373,66.7707375445978,138.510858830639,153.245294654914,131.758015881767,110.697028848007,86.4262138449363,106.515991661365,135.256141266141,"31"
133.590735535595,28.1455787500261,102.330165596962,114.575772961805,17.9423224464021,97.5427485908592,124.978496391902,74.1129794418332,56.588413973788,5.75316698537426,128.853931426558,78.705296563633,45.9519367115877,92.6757946941124,94.6429862653903,52.4302200901373,68.0805620629891,21.3159014610003,125.839754472237,70.4367739372719,97.6367224133759,108.811850645122,72.7104912402202,12.7734085148696,80.0431081758812,55.406853257752,37.7653730740624,26.9468549708369,91.6835960833912,21.8383578932687,123.434427178171,39.6081841803085,117.328303711753,136.095192347109,104.016507704598,4.37772003818688,8.28405312566313,70.4367739372719,44.5170081842948,21.1322736373203,120.569816012374,36.8478662023617,12.07555891764,157.950979368273,113.724139717594,39.2313193355824,120.322857443485,44.4246893595467,41.8962900534704,59.7974519281887,"32"
142.209492666923,26.7022157372043,146.737595950361,0,50.2385028499258,28.8726535828943,26.2693654836483,98.342222720894,51.0092745679216,31.6424184195584,20.4994890905887,141.502075736744,5.01293855035502,27.064612609785,2.51264565306346,79.5191671367082,44.400366562819,127.895408766002,58.964913524134,2.99730952924561,30.9065883898456,44.1842060195345,10.3872130343172,27.2499381650551,149.783638071698,84.6933328368494,105.428333165091,25.2083481985249,150.171407377968,15.1919011431434,88.3761283346667,83.6172777139847,142.367880723407,76.8144643922335,89.6458059822522,132.207145153244,18.639119532742,95.2968117974855,91.9060814127377,36.9814788653105,131.454591069047,7.79474092742268,132.120821098885,162.00100448028,135.50110264224,98.4484051251408,61.7657334876558,94.5034300921266,116.457484216426,4.98312099401572,"33"
10.7734464141608,88.045143782133,98.4686499140578,74.7829895379448,125.596257124814,21.0692336956256,99.5051722865465,129.697714023208,90.0632504089865,12.9446257170921,14.6424922075634,68.6578118959352,129.500912550838,30.3451717140014,13.4007768163385,27.9627840480732,51.8004276566221,135.569133291962,116.491658425728,111.649779964399,98.3391448767815,120.022768590377,66.3183601421789,82.6013750628232,120.460915274593,106.85607413995,59.0083954282224,100.8333927941,101.958481851357,146.222048502756,80.341934849697,18.3371223056984,128.059551002462,24.2132550801606,114.281294649131,145.340305267804,135.306201052498,116.842177943004,132.11499203081,36.3210953141442,92.1019427872301,81.4904733321462,41.1989657190071,85.050527352147,69.3636596859085,85.8647743948596,81.81954306157,85.6184922202173,132.079829660093,17.0849862651968,"34"
57.4583808755245,78.663284198791,77.2303136580846,116.634020380281,46.6500383606453,74.132488929053,31.0456137534025,124.709340406931,96.4394097299767,12.2254798439203,16.8388660386979,17.5830981684712,19.2162644430276,90.2153753659501,20.1011652245077,166.029030285435,139.86115467288,81.0004255518013,23.7297822719076,106.404488288219,10.5363369510837,98.9198642228385,114.259343377489,121.77316117509,66.5705058096438,135.351027243937,24.3901367769986,91.2716055463832,71.1338245474587,161.413949645899,140.233195374017,79.2163683606171,131.636633432698,10.8542177945547,49.9552964633925,133.958233168519,54.5366830772823,74.5801135806408,18.6684227869623,97.0763820214401,108.010460177752,38.2650918255295,27.7027528110565,136.080843763435,99.2061644344971,42.1921736250603,21.6581143398274,71.8872245999938,100.835138772759,66.916196205354,"35"
